date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2018-09-26,0.001804687031164674,112.986,112.944,,,,,,,,,,,,,,,,,,
2018-09-27,0.0017796370075578646,112.835,113.364,159.0,0.0026728991184789374,113.137,113.163,113.177,113.205,177.0,0.0038389460868129845,113.269,113.247,,,,,,,,
2018-09-28,0.0017591963530282685,113.361,113.491,,,,,,,,,,,,,,,,,,
2018-10-01,0.0018747387104365728,113.948,113.957,,,,,,,,,,,,,,,,,,
2018-10-02,0.0018332026585608239,113.846,113.668,,,,,,,,,,,,,,,,,,
2018-10-03,0.001805492679733186,113.854,114.212,,,,,,,,,,,,,,,,,,
2018-10-04,0.001783560791273347,114.172,113.78,135.0,-0.0027979406477961007,113.853,113.837,113.802,113.696,142.0,-0.003817317685846267,113.737,113.734,113.721,113.754,144.0,-0.004661726605831462,113.641,113.635,113.667,113.74
2018-10-05,0.001835592958519187,113.88,113.582,,,,,,,,,,,,,,,,,,
2018-10-08,0.001865948541792832,113.371,113.037,,,,,,,,,,,,,,,,,,
2018-10-09,0.0018242348059453364,113.13,113.119,,,,,,,,,,,,,,,,,,
2018-10-10,0.0019249780116025671,113.181,112.698,123.0,-0.0035315552961327637,112.782,112.783,112.845,112.802,177.0,-0.003921764595159838,112.738,112.709,,,,,,,,
2018-10-11,0.0018979204012721477,112.29,112.265,,,,,,,,,,,,,,,,,,
2018-10-12,0.00206414405751241,112.303,112.01,,,,,,,,,,,,,,,,,,
2018-10-15,0.0020274165371835626,111.873,111.799,,,,,,,,,,,,,,,,,,
2018-10-16,0.001955713134907463,112.027,112.157,,,,,,,,,,,,,,,,,,
2018-10-17,0.0019244914458354807,112.271,112.182,,,,,,,,,,,,,,,,,,
2018-10-18,0.001922170316508022,112.457,112.127,,,,,,,,,,,,,,,,,,
2018-10-19,0.0018931716676921497,112.503,112.526,,,,,,,,,,,,,,,,,,
2018-10-22,0.001865596476599097,112.792,112.799,,,,,,,,,,,,,,,,,,
2018-10-23,0.0018118713160202302,112.258,112.118,,,,,,,,,,,,,,,,,,
2018-10-24,0.0017855509207198408,112.705,112.57,,,,,,,,,,,,,,,,,,
2018-10-25,0.001761762290604076,112.363,112.526,,,,,,,,,,,,,,,,,,
2018-10-26,0.0017877204432740013,112.028,111.684,121.0,-0.0029321339751468526,111.7,111.671,111.646,111.731,124.0,-0.003648594690014399,111.62,111.619,111.696,111.718,175.0,-0.004957460198213312,111.474,111.481,111.444,
2018-10-29,0.001767007844439495,112.379,112.521,,,,,,,,,,,,,,,,,,
2018-10-30,0.0017544929616575347,112.94,112.776,,,,,,,,,,,,,,,,,,
