date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2011-06-20,,1.6173,1.6204,,,,,,,,,,,,,,,,,,
2011-06-21,,1.6194,1.6229,,,,,,,,,,,,,,,,,,
2011-06-22,,1.6126,1.6125,,,,,,,,,,,,,,,,,,
2011-06-23,,1.5991,1.5977,,,,,,,,,,,,,,,,,,
2011-06-24,,1.6012,1.5984,,,,,,,,,,,,,,,,,,
2011-06-27,,1.5966,1.5968,,,,,,,,,,,,,,,,,,
2011-06-28,,1.5952,1.601,,,,,,,,,,,,,,,,,,
2011-06-29,,1.6032,1.6062,,,,,,,,,,,,,,,,,,
2011-06-30,,1.6016,1.6067,,,,,,,,,,,,,,,,,,
2011-07-01,,1.6003,1.6066,,,,,,,,,,,,,,,,,,
2011-07-04,,1.6068,1.609,,,,,,,,,,,,,,,,,,
2011-07-05,,1.6116,1.6084,,,,,,,,,,,,,,,,,,
2011-07-06,,1.5997,1.5993,,,,,,,,,,,,,,,,,,
2011-07-07,,1.5968,1.5963,,,,,,,,,,,,,,,,,,
2011-07-08,,1.5951,1.6029,,,,,,,,,,,,,,,,,,
2011-07-11,,1.5952,1.5925,,,,,,,,,,,,,,,,,,
2011-07-12,,1.5844,1.594,,,,,,,,,,,,,,,,,,
2011-07-13,,1.5959,1.6109,,,,,,,,,,,,,,,,,,
2011-07-14,,1.6119,1.612,,,,,,,,,,,,,,,,,,
2011-07-15,,1.613,1.6155,,,,,,,,,,,,,,,,,,
2011-07-18,,1.608,1.6021,,,,,,,,,,,,,,,,,,
2011-07-19,,1.6119,1.6139,,,,,,,,,,,,,,,,,,
2011-07-20,,1.6137,1.6137,,,,,,,,,,,,,,,,,,
2011-07-21,,1.6173,1.6302,,,,,,,,,,,,,,,,,,
2011-07-22,,1.6308,1.6314,,,,,,,,,,,,,,,,,,
2011-07-25,,1.6297,1.6283,,,,,,,,,,,,,,,,,,
2011-07-26,,1.6399,1.639,,,,,,,,,,,,,,,,,,
2011-07-27,,1.6361,1.6357,,,,,,,,,,,,,,,,,,
2011-07-28,,1.6324,1.6338,,,,,,,,,,,,,,,,,,
2011-07-29,,1.6297,1.6452,,,,,,,,,,,,,,,,,,
2011-08-01,,1.6403,1.6276,,,,,,,,,,,,,,,,,,
2011-08-02,,1.6269,1.6283,,,,,,,,,,,,,,,,,,
2011-08-03,,1.639,1.6402,,,,,,,,,,,,,,,,,,
2011-08-04,,1.6335,1.6299,,,,,,,,,,,,,,,,,,
2011-08-05,,1.6279,1.6356,,,,,,,,,,,,,,,,,,
2011-08-08,,1.638,1.6347,,,,,,,,,,,,,,,,,,
2011-08-09,,1.6332,1.6206,,,,,,,,,,,,,,,,,,
2011-08-10,,1.6231,1.6168,,,,,,,,,,,,,,,,,,
2011-08-11,,1.616,1.6222,,,,,,,,,,,,,,,,,,
2011-08-12,,1.6267,1.6286,,,,,,,,,,,,,,,,,,
2011-08-15,,1.6316,1.6385,,,,,,,,,,,,,,,,,,
2011-08-16,,1.6365,1.642,,,,,,,,,,,,,,,,,,
2011-08-17,,1.6515,1.6582,,,,,,,,,,,,,,,,,,
2011-08-18,,1.6508,1.648,,,,,,,,,,,,,,,,,,
2011-08-19,,1.6532,1.6537,,,,,,,,,,,,,,,,,,
2011-08-22,,1.6509,1.6449,,,,,,,,,,,,,,,,,,
2011-08-23,,1.6509,1.6507,,,,,,,,,,,,,,,,,,
2011-08-24,,1.6467,1.6372,,,,,,,,,,,,,,,,,,
2011-08-25,,1.6378,1.6286,,,,,,,,,,,,,,,,,,
2011-08-26,,1.6265,1.6332,,,,,,,,,,,,,,,,,,
2011-08-29,,1.6385,1.6397,,,,,,,,,,,,,,,,,,
2011-08-30,,1.6305,1.6275,,,,,,,,,,,,,,,,,,
2011-08-31,,1.6313,1.6266,,,,,,,,,,,,,,,,,,
2011-09-01,,1.6199,1.6174,,,,,,,,,,,,,,,,,,
2011-09-02,,1.6213,1.6191,,,,,,,,,,,,,,,,,,
2011-09-05,,1.6138,1.6101,,,,,,,,,,,,,,,,,,
2011-09-06,,1.6077,1.5948,,,,,,,,,,,,,,,,,,
2011-09-07,,1.5991,1.5943,,,,,,,,,,,,,,,,,,
2011-09-08,,1.6006,1.6018,,,,,,,,,,,,,,,,,,
2011-09-09,,1.5951,1.5859,,,,,,,,,,,,,,,,,,
2011-09-12,,1.5866,1.5816,,,,,,,,,,,,,,,,,,
2011-09-13,,1.5811,1.5801,,,,,,,,,,,,,,,,,,
2011-09-14,,1.5791,1.5775,,,,,,,,,,,,,,,,,,
2011-09-15,,1.5808,1.5806,,,,,,,,,,,,,,,,,,
2011-09-16,,1.5795,1.5798,,,,,,,,,,,,,,,,,,
2011-09-19,,1.572,1.5677,,,,,,,,,,,,,,,,,,
2011-09-20,,1.5714,1.5712,,,,,,,,,,,,,,,,,,
2011-09-21,,1.5628,1.5617,,,,,,,,,,,,,,,,,,
2011-09-22,,1.5421,1.5355,,,,,,,,,,,,,,,,,,
2011-09-23,,1.5401,1.5469,,,,,,,,,,,,,,,,,,
2011-09-26,,1.5516,1.5548,,,,,,,,,,,,,,,,,,
2011-09-27,,1.5623,1.5678,,,,,,,,,,,,,,,,,,
2011-09-28,,1.5646,1.565,,,,,,,,,,,,,,,,,,
2011-09-29,,1.5649,1.5677,,,,,,,,,,,,,,,,,,
2011-09-30,,1.5581,1.5624,,,,,,,,,,,,,,,,,,
2011-10-03,,1.5525,1.5471,,,,,,,,,,,,,,,,,,
2011-10-04,,1.5386,1.541,,,,,,,,,,,,,,,,,,
2011-10-05,,1.5444,1.5437,,,,,,,,,,,,,,,,,,
2011-10-06,,1.5307,1.5404,,,,,,,,,,,,,,,,,,
2011-10-07,,1.5532,1.5623,,,,,,,,,,,,,,,,,,
2011-10-10,,1.5649,1.5682,,,,,,,,,,,,,,,,,,
2011-10-11,,1.5621,1.5593,,,,,,,,,,,,,,,,,,
2011-10-12,,1.5723,1.5759,,,,,,,,,,,,,,,,,,
2011-10-13,,1.569,1.5732,,,,,,,,,,,,,,,,,,
2011-10-14,,1.5785,1.5806,,,,,,,,,,,,,,,,,,
2011-10-17,,1.5754,1.5775,,,,,,,,,,,,,,,,,,
2011-10-18,,1.5717,1.5655,,,,,,,,,,,,,,,,,,
2011-10-19,,1.5806,1.5801,,,,,,,,,,,,,,,,,,
2011-10-20,,1.5793,1.5722,,,,,,,,,,,,,,,,,,
2011-10-21,,1.5913,1.5944,,,,,,,,,,,,,,,,,,
2011-10-24,,1.5947,1.5984,,,,,,,,,,,,,,,,,,
2011-10-25,,1.601,1.5989,,,,,,,,,,,,,,,,,,
2011-10-26,,1.5974,1.5902,,,,,,,,,,,,,,,,,,
2011-10-27,,1.6002,1.6076,,,,,,,,,,,,,,,,,,
2011-10-28,,1.6103,1.6125,,,,,,,,,,,,,,,,,,
2011-10-31,,1.6025,1.6136,,,,,,,,,,,,,,,,,,
2011-11-01,,1.5903,1.5941,,,,,,,,,,,,,,,,,,
2011-11-02,,1.5992,1.5974,,,,,,,,,,,,,,,,,,
2011-11-03,,1.6019,1.5965,,,,,,,,,,,,,,,,,,
2011-11-04,,1.6021,1.602,,,,,,,,,,,,,,,,,,
2011-11-07,,1.6024,1.6025,,,,,,,,,,,,,,,,,,
2011-11-08,,1.607,1.6082,,,,,,,,,,,,,,,,,,
2011-11-09,,1.5942,1.5958,,,,,,,,,,,,,,,,,,
2011-11-10,,1.5964,1.5948,,,,,,,,,,,,,,,,,,
2011-11-11,,1.5937,1.6061,,,,,,,,,,,,,,,,,,
2011-11-14,,1.5931,1.5894,,,,,,,,,,,,,,,,,,
2011-11-15,,1.5858,1.5836,,,,,,,,,,,,,,,,,,
2011-11-16,,1.5768,1.5773,,,,,,,,,,,,,,,,,,
2011-11-17,,1.5782,1.576,,,,,,,,,,,,,,,,,,
2011-11-18,,1.5825,1.5792,,,,,,,,,,,,,,,,,,
2011-11-21,,1.5635,1.565,,,,,,,,,,,,,,,,,,
2011-11-22,,1.5584,1.5654,,,,,,,,,,,,,,,,,,
2011-11-23,,1.5561,1.5523,,,,,,,,,,,,,,,,,,
2011-11-24,,1.5506,1.5489,,,,,,,,,,,,,,,,,,
2011-11-25,,1.5476,1.5435,,,,,,,,,,,,,,,,,,
2011-11-28,,1.5575,1.5508,,,,,,,,,,,,,,,,,,
2011-11-29,,1.5592,1.5605,,,,,,,,,,,,,,,,,,
2011-11-30,,1.5751,1.5712,,,,,,,,,,,,,,,,,,
