date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2022-04-14,0.002104638840116625,0.93749,0.94248,103.0,0.003354403532934837,0.94064,0.94061,0.94064,0.9421,110.0,0.004416944806372217,0.94164,0.94183,0.94202,0.94293,113.0,0.005637473181277951,0.94279,0.94224,0.9421,0.94264
2022-04-15,0.002076068929748456,0.94205,0.943,,,,,,,,,,,,,,,,,,
2022-04-18,0.002452182068296558,0.94264,0.94407,,,,,,,,,,,,,,,,,,
2022-04-19,0.0023703084556973937,0.94672,0.94822,,,,,,,,,,,,,,,,,,
2022-04-20,0.0023453574475287412,0.94681,0.94702,,,,,,,,,,,,,,,,,,
2022-04-21,0.0024312534417361567,0.94937,0.95327,,,,,,,,,,,,,,,,,,
2022-04-22,0.0023875589428967907,0.95468,0.95867,,,,,,,,,,,,,,,,,,
2022-04-25,0.0023668882394150682,0.95622,0.9583,,,,,,,,,,,,,,,,,,
2022-04-26,0.0023070171390348177,0.95849,0.96125,,,,,,,,,,,,,,,,,,
2022-04-27,0.002269953817498636,0.96634,0.96935,159.0,0.0034091294291205138,0.96964,0.96952,0.96969,0.96956,,,,,,,,,,,,
2022-04-28,0.002326735305367258,0.9735,0.97214,,,,,,,,,,,,,,,,,,
2022-04-29,0.002402532406741809,0.97102,0.9724,167.0,-0.003972783951743794,0.96717,0.96734,0.96935,,,,,,,,,,,,,
2022-05-02,0.0023799880327665304,0.97436,0.977,,,,,,,,,,,,,,,,,,
2022-05-03,0.0023045158070483344,0.97403,0.97862,137.0,0.0037096287827291384,0.97765,0.97733,0.97696,0.97589,,,,,,,,,,,,
2022-05-04,0.0022953310423717765,0.97999,0.98302,135.0,0.0035651024783236655,0.98349,0.98308,0.98272,0.98326,,,,,,,,,,,,
2022-05-05,0.0022762705374373277,0.9808,0.98754,109.0,0.00343008117592813,0.98417,0.98388,0.98394,0.98422,166.0,0.005247220646468327,0.98596,0.98609,0.98536,,,,,,,
2022-05-06,0.0024081508227721347,0.98593,0.98567,,,,,,,,,,,,,,,,,,
2022-05-09,0.0029557402773762948,0.99205,0.99274,177.0,0.004465595239087614,0.99649,0.99643,,,,,,,,,,,,,,
2022-05-10,0.002855721207947321,0.99326,0.99486,,,,,,,,,,,,,,,,,,
2022-05-11,0.0027937056489697513,0.9899,0.99087,37.0,0.004706555020418104,0.99457,0.99489,0.99384,0.99568,50.0,0.005671330734667122,0.99553,0.99599,0.99591,0.99415,,,,,,
2022-05-12,0.0027744983760660696,0.99743,1.00048,,,,,,,,,,,,,,,,,,
2022-05-13,0.0027158041517341184,0.99969,1.00155,89.0,0.00437178801460398,1.00407,1.00409,1.00411,1.00314,,,,,,,,,,,,
2022-05-16,0.002789290029252306,1.00481,1.00277,,,,,,,,,,,,,,,,,,
2022-05-17,0.002682503869586925,0.99243,0.99332,,,,,,,,,,,,,,,,,,
2022-05-18,0.0026286980111286935,0.9972,0.99056,135.0,-0.004009229600511994,0.99321,0.99347,0.9936,0.99227,163.0,-0.0061157348419193965,0.99112,0.9908,0.99076,0.98934,165.0,-0.006802062812500791,0.99044,0.99064,0.99083,0.98941
2022-05-19,0.0027333779105207802,0.97631,0.97296,105.0,-0.00483596180440376,0.9716,0.97153,0.97182,0.97154,,,,,,,,,,,,
2022-05-20,0.002820632136319328,0.97212,0.97481,,,,,,,,,,,,,,,,,,
2022-05-23,0.003227469251190328,0.96786,0.96639,25.0,-0.004919817067052955,0.96311,0.96534,0.9663,0.96565,,,,,,,,,,,,
2022-05-24,0.0030905525331049472,0.96445,0.96004,108.0,-0.004905995766565966,0.95973,0.96011,0.96042,0.95776,123.0,-0.006960766005915204,0.95776,0.95789,0.95861,0.95929,,,,,,
2022-05-25,0.0030751596623750897,0.96347,0.96353,,,,,,,,,,,,,,,,,,
2022-05-26,0.003052628682722736,0.96029,0.95938,,,,,,,,,,,,,,,,,,
2022-05-27,0.002984640430110021,0.95844,0.95752,,,,,,,,,,,,,,,,,,
2022-05-30,0.002964501297513675,0.95913,0.95732,,,,,,,,,,,,,,,,,,
2022-05-31,0.0028360834199058216,0.95963,0.95734,,,,,,,,,,,,,,,,,,
2022-06-01,0.0028083703459892075,0.96232,0.96428,,,,,,,,,,,,,,,,,,
2022-06-02,0.002750287896152184,0.96012,0.95929,,,,,,,,,,,,,,,,,,
2022-06-03,0.0027116978087386133,0.96015,0.96362,,,,,,,,,,,,,,,,,,
2022-06-06,0.0027640304744964705,0.9621,0.96899,141.0,0.004366298337471234,0.96631,0.96581,0.96577,0.96677,157.0,0.005566021304029874,0.96747,0.96687,0.96807,0.96607,,,,,,
2022-06-07,0.0026903054175509812,0.97719,0.97318,109.0,-0.004101770535149371,0.97319,0.97319,0.97351,0.97423,,,,,,,,,,,,
2022-06-08,0.002904809106582044,0.97601,0.97503,,,,,,,,,,,,,,,,,,
2022-06-09,0.002853439788253418,0.97742,0.97778,98.0,-0.00441931886682985,0.97311,0.97284,0.97363,0.97268,,,,,,,,,,,,
2022-06-10,0.0028417040468041513,0.98396,0.98865,99.0,0.004471875750145648,0.98837,0.98872,0.98813,0.98875,130.0,0.0057660994472448985,0.98965,0.98953,0.98846,0.98888,,,,,,
2022-06-13,0.0027819540126358152,0.99371,0.99677,,,,,,,,,,,,,,,,,,
2022-06-14,0.002848688742184954,0.99362,1.00193,149.0,0.005079567213612371,0.99868,0.99854,0.9988,0.9994,164.0,0.0058002591089958005,0.9994,0.99953,0.99899,1.0002,,,,,,
2022-06-15,0.002911019590263093,0.99915,1.00212,,,,,,,,,,,,,,,,,,
2022-06-16,0.002864815829956353,0.97968,0.96668,14.0,-0.004768004121669337,0.97502,0.97514,0.97558,0.97363,26.0,-0.006266531534670461,0.97356,0.97314,0.97353,0.97301,34.0,-0.007242808093712068,0.97261,0.9725,0.97272,0.97435
2022-06-17,0.0028180848147796147,0.96332,0.97181,136.0,0.004433127223739164,0.9676,0.96784,0.9699,0.96996,139.0,0.006044065427095005,0.96916,0.9698,0.9696,0.96992,155.0,0.007982010575412011,0.97104,0.97064,0.9699,0.97139
2022-06-20,0.004289276013606669,0.96601,0.96579,,,,,,,,,,,,,,,,,,
2022-06-21,0.004082638272270563,0.96775,0.96613,,,,,,,,,,,,,,,,,,
2022-06-22,0.003977123684708945,0.96582,0.9613,165.0,-0.006408846794305995,0.95965,0.95993,0.959,0.95885,,,,,,,,,,,,
2022-06-23,0.0038791630971172567,0.96485,0.96077,112.0,-0.00608157395892663,0.959,0.95927,0.95926,0.95868,147.0,-0.008054321466061245,0.95711,0.95757,0.95838,0.95875,,,,,,
