date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2015-05-07,0.003266520272325971,1.12995,1.12813,134.0,-0.00523514948979501,1.12405,1.12431,1.12465,1.12642,,,,,,,,,,,,
2015-05-08,0.003315234164105121,1.12162,1.12421,29.0,0.006106387107604294,1.12849,1.12658,1.12259,1.12105,,,,,,,,,,,,
2015-05-11,0.0033668377073022486,1.11442,1.11432,,,,,,,,,,,,,,,,,,
2015-05-12,0.003305798973809414,1.12336,1.12411,,,,,,,,,,,,,,,,,,
2015-05-13,0.003269449886916343,1.12295,1.13736,38.0,0.005780491231283507,1.12946,1.13018,1.1306,1.13112,40.0,0.006868914673469479,1.13069,1.13089,1.13167,1.13078,88.0,0.008265316074061488,1.13227,1.13201,1.13129,1.13211
2015-05-14,0.0032818114613112725,1.14228,1.1367,,,,,,,,,,,,,,,,,,
2015-05-15,0.00332075919319014,1.13313,1.14282,126.0,0.005482986158593404,1.13936,1.13964,1.14051,1.14131,135.0,0.00689506271551538,1.14097,1.14067,1.14163,1.14305,149.0,0.008865127138979405,1.14322,1.14305,1.14302,1.14245
2015-05-18,0.003320554396925113,1.14063,1.13531,105.0,-0.005212442525948622,1.1347,1.13503,1.13463,1.13434,,,,,,,,,,,,
2015-05-19,0.0032591916670669575,1.11867,1.11538,53.0,-0.005144302436399832,1.11293,1.11293,1.11264,1.11474,,,,,,,,,,,,
2015-05-20,0.003326333218055957,1.11163,1.10778,,,,,,,,,,,,,,,,,,
2015-05-21,0.00342198771865406,1.11433,1.11263,,,,,,,,,,,,,,,,,,
2015-05-22,0.0033877226461720873,1.11613,1.10311,38.0,-0.005147033859776525,1.1104,1.11001,1.10992,1.10844,45.0,-0.006787427561494147,1.10858,1.108,1.10831,1.10722,61.0,-0.009750553295407055,1.1053,1.10387,1.10568,1.10318
2015-05-25,0.0033700113809228445,1.09781,1.09719,,,,,,,,,,,,,,,,,,
2015-05-26,0.0033890919790741355,1.09329,1.08739,147.0,-0.005447955363288355,1.08735,1.08763,1.08788,1.08888,,,,,,,,,,,,
2015-05-27,0.0033606655834181385,1.08658,1.08849,,,,,,,,,,,,,,,,,,
2015-05-28,0.003357611896272537,1.08865,1.08917,,,,,,,,,,,,,,,,,,
2015-05-29,0.0033240254881511063,1.09753,1.09932,,,,,,,,,,,,,,,,,,
2015-06-01,0.003312303687502342,1.09288,1.09096,,,,,,,,,,,,,,,,,,
2015-06-02,0.0032643612044189947,1.10334,1.11274,65.0,0.004990517544903103,1.10886,1.11205,1.11105,1.1126,66.0,0.00786321584763619,1.11205,1.11117,1.11119,1.11255,74.0,0.008878841286024723,1.11318,1.11546,1.11242,1.11172
2015-06-03,0.0032240887225216414,1.11177,1.12804,73.0,0.004854313128238069,1.11718,1.11658,1.11707,1.11655,92.0,0.0071788975381513395,1.11978,1.1225,1.12157,1.12172,93.0,0.009605000731467825,1.1225,1.12304,1.1209,1.1209
2015-06-04,0.003541617542667865,1.13309,1.12692,76.0,-0.005841810221102975,1.12649,1.12588,1.12562,1.12614,82.0,-0.007761111331870555,1.12433,1.12469,1.12492,1.12522,,,,,,
2015-06-05,0.0035683373520396344,1.12286,1.11089,30.0,-0.009970636351167331,1.11172,1.11289,1.11179,1.10961,30.0,-0.009970636351167331,1.11172,1.11289,1.11179,1.10961,30.0,-0.009970636351167331,1.11172,1.11289,1.11179,1.10961
2015-06-08,0.0035570289544549754,1.11591,1.12323,75.0,0.005371287764845024,1.12192,1.1214,1.12072,1.12032,,,,,,,,,,,,
2015-06-09,0.003519087925256669,1.1242,1.12874,,,,,,,,,,,,,,,,,,
2015-06-10,0.0037475166292905695,1.12815,1.13065,,,,,,,,,,,,,,,,,,
2015-06-11,0.0037122394938147074,1.12381,1.12379,,,,,,,,,,,,,,,,,,
2015-06-12,0.003671512237198517,1.12032,1.12767,173.0,0.0060069861458597155,1.12707,1.12681,1.12682,,,,,,,,,,,,,
2015-06-15,0.003646975839085301,1.12078,1.12622,,,,,,,,,,,,,,,,,,
2015-06-16,0.0035826021787497132,1.12292,1.12325,,,,,,,,,,,,,,,,,,
2015-06-17,0.00356687640266423,1.12708,1.12414,,,,,,,,,,,,,,,,,,
2015-06-18,0.003526894216496136,1.14032,1.14013,,,,,,,,,,,,,,,,,,
2015-06-19,0.0035533532149387755,1.13009,1.13365,,,,,,,,,,,,,,,,,,
2015-06-22,0.0035164277252640454,1.13428,1.13729,168.0,0.005345913621421127,1.14036,1.14012,1.13915,,,,,,,,,,,,,
2015-06-23,0.0034465963883026553,1.12012,1.11832,80.0,-0.005281213882557571,1.11422,1.11412,1.11445,1.11462,,,,,,,,,,,,
2015-06-24,0.0034819502500119657,1.12166,1.11759,,,,,,,,,,,,,,,,,,
2015-06-25,0.003475193356176725,1.12087,1.1196,,,,,,,,,,,,,,,,,,
2015-06-26,0.0034432785107644157,1.11965,1.11558,179.0,-0.005211609840266688,1.11383,1.11311,,,,,,,,,,,,,,
2015-06-29,0.0034150036591990996,1.11042,1.11757,163.0,0.005720176695579632,1.11679,1.11618,1.11538,1.1153,,,,,,,,,,,,
2015-06-30,0.0034739073277879596,1.11642,1.11565,62.0,0.005466837497777356,1.12254,1.12231,1.12277,1.12144,,,,,,,,,,,,
2015-07-01,0.003610209636708215,1.11038,1.1081,,,,,,,,,,,,,,,,,,
2015-07-02,0.003581744083935239,1.10738,1.1089,,,,,,,,,,,,,,,,,,
2015-07-03,0.0035653617621358414,1.10974,1.10961,,,,,,,,,,,,,,,,,,
2015-07-06,0.003529002948510293,1.10112,1.10714,168.0,0.005370976197855626,1.10705,1.1069,1.1072,,,,,,,,,,,,,
2015-07-07,0.003487866444135817,1.09562,1.09537,,,,,,,,,,,,,,,,,,
2015-07-08,0.0034500976481620822,1.10228,1.10707,,,,,,,,,,,,,,,,,,
2015-07-09,0.0034252060250995835,1.10599,1.10243,,,,,,,,,,,,,,,,,,
2015-07-10,0.0034367784021025506,1.11845,1.11518,,,,,,,,,,,,,,,,,,
2015-07-13,0.0034024492503504883,1.10682,1.102,177.0,-0.005154113631358061,1.10113,1.1013,,,,,,,,,,,,,,
2015-07-14,0.003349589933719857,1.10296,1.10147,,,,,,,,,,,,,,,,,,
2015-07-15,0.003404805808060083,1.10029,1.09646,138.0,-0.005239597740818799,1.09454,1.09479,1.0938,1.09562,,,,,,,,,,,,
2015-07-16,0.00337011211638491,1.08775,1.08981,,,,,,,,,,,,,,,,,,
2015-07-17,0.003359333780274114,1.08905,1.08486,,,,,,,,,,,,,,,,,,
2015-07-20,0.0033321472147680195,1.08482,1.08517,,,,,,,,,,,,,,,,,,
2015-07-21,0.0032904771996783897,1.08709,1.09292,170.0,0.006080328342340209,1.09372,1.09336,1.09342,,,,,,,,,,,,,
2015-07-22,0.0032593134721170397,1.09161,1.08852,,,,,,,,,,,,,,,,,,
2015-07-23,0.00328294822537056,1.10013,1.09764,,,,,,,,,,,,,,,,,,
2015-07-24,0.0032530832338344014,1.09321,1.09785,,,,,,,,,,,,,,,,,,
2015-07-27,0.0032255276942463763,1.10693,1.11119,,,,,,,,,,,,,,,,,,
2015-07-28,0.003165813002565537,1.10294,1.10547,,,,,,,,,,,,,,,,,,
2015-07-29,0.0031701075704958508,1.10347,1.10255,,,,,,,,,,,,,,,,,,
2015-07-30,0.003134526597031909,1.09585,1.09142,,,,,,,,,,,,,,,,,,
2015-07-31,0.0031754124142446666,1.09648,1.10289,30.0,0.007441598977841154,1.10467,1.10341,1.10344,1.10666,30.0,0.007441598977841154,1.10467,1.10341,1.10344,1.10666,37.0,0.008753347455006286,1.10612,1.1065,1.10685,1.10541
2015-08-03,0.003155976802516242,1.09462,1.09607,,,,,,,,,,,,,,,,,,
2015-08-04,0.0031057387755356433,1.09787,1.09514,,,,,,,,,,,,,,,,,,
2015-08-05,0.0030772991823107797,1.08841,1.08675,,,,,,,,,,,,,,,,,,
2015-08-06,0.0030961217084732057,1.08942,1.09212,,,,,,,,,,,,,,,,,,
2015-08-07,0.003080996964328992,1.09323,1.09592,34.0,-0.004997694961229474,1.08778,1.08771,1.08869,1.08805,59.0,-0.006690645699563798,1.08594,1.08691,1.08672,1.08645,,,,,,
2015-08-10,0.0030525858169882557,1.0963,1.09944,,,,,,,,,,,,,,,,,,
2015-08-11,0.003007953911743374,1.10397,1.10425,,,,,,,,,,,,,,,,,,
2015-08-12,0.0029781019976339224,1.11503,1.11993,,,,,,,,,,,,,,,,,,
2015-08-13,0.0030020724160916045,1.1115,1.11429,,,,,,,,,,,,,,,,,,
2015-08-14,0.0030123690130469654,1.11683,1.11062,177.0,-0.0051527996520408965,1.11109,1.11113,,,,,,,,,,,,,,
2015-08-17,0.002986864536044391,1.10968,1.10772,,,,,,,,,,,,,,,,,,
2015-08-18,0.002938574526321552,1.10604,1.10281,,,,,,,,,,,,,,,,,,
2015-08-19,0.0029133721341255635,1.10396,1.10608,,,,,,,,,,,,,,,,,,
2015-08-20,0.002891421164267145,1.11791,1.12,,,,,,,,,,,,,,,,,,
2015-08-21,0.002911550723678037,1.12735,1.13535,,,,,,,,,,,,,,,,,,
2015-08-24,0.0030158165107012896,1.15068,1.15779,46.0,0.005200760630286989,1.15668,1.15576,1.15559,1.1571,62.0,0.006850676565177744,1.15859,1.15938,1.15913,1.16399,65.0,0.007558183065786266,1.15941,1.15955,1.1664,1.16548
2015-08-25,0.003089712660516611,1.15014,1.14092,137.0,-0.004985715648028583,1.14442,1.14467,1.14475,1.14608,169.0,-0.006244787249175031,1.14298,1.14283,1.14293,,178.0,-0.0077858084805001015,1.14122,1.14121,,
2015-08-26,0.003090096332832256,1.14116,1.13895,33.0,-0.005174780813558072,1.13527,1.13603,1.13665,1.13745,,,,,,,,,,,,
2015-08-27,0.003049451255912586,1.13077,1.1236,35.0,-0.0050624490274863414,1.12506,1.12489,1.12594,1.12432,52.0,-0.006165220296441564,1.12382,1.12378,1.1242,1.12365,169.0,-0.0076523285906448255,1.12215,1.12227,1.12196,
2015-08-28,0.0032354272013987314,1.12688,1.1176,,,,,,,,,,,,,,,,,,
2015-08-31,0.0032358385703908673,1.12037,1.11943,,,,,,,,,,,,,,,,,,
2015-09-01,0.0032276388943859144,1.1245,1.12613,,,,,,,,,,,,,,,,,,
2015-09-02,0.0032007162854110587,1.12617,1.1241,,,,,,,,,,,,,,,,,,
2015-09-03,0.003169505592756085,1.12341,1.11038,34.0,-0.004755774101946261,1.11808,1.11796,1.11629,1.11421,37.0,-0.006922544582667825,1.11566,1.11622,1.11252,1.11258,41.0,-0.008761712182689545,1.11361,1.11252,1.11422,1.11167
2015-09-04,0.003181353820430074,1.11481,1.11204,35.0,-0.004873672087302709,1.10939,1.1098,1.11141,1.11212,,,,,,,,,,,,
